Timestamp,is_synced,Samplerate
-6.054687500000000000e-02,1.806640625000000000e-02,-9.233398437500000000e-01
-6.054687500000000000e-02,1.367187500000000000e-02,-9.296875000000000000e-01
-6.494140625000000000e-02,9.765625000000000000e-03,-9.335937500000000000e-01
-6.347656250000000000e-02,1.318359375000000000e-02,-9.340820312500000000e-01
-5.468750000000000000e-02,9.277343750000000000e-03,-9.257812500000000000e-01
-6.201171875000000000e-02,1.611328125000000000e-02,-9.355468750000000000e-01
-6.298828125000000000e-02,1.318359375000000000e-02,-9.311523437500000000e-01
-5.810546875000000000e-02,1.855468750000000000e-02,-9.306640625000000000e-01
-6.005859375000000000e-02,1.318359375000000000e-02,-9.272460937500000000e-01
-6.152343750000000000e-02,1.513671875000000000e-02,-9.326171875000000000e-01
-5.957031250000000000e-02,9.765625000000000000e-03,-9.262695312500000000e-01
-6.103515625000000000e-02,1.367187500000000000e-02,-9.316406250000000000e-01
-6.445312500000000000e-02,1.611328125000000000e-02,-9.248046875000000000e-01
-6.250000000000000000e-02,1.464843750000000000e-02,-9.257812500000000000e-01
-6.298828125000000000e-02,1.855468750000000000e-02,-9.277343750000000000e-01
-5.957031250000000000e-02,1.464843750000000000e-02,-9.267578125000000000e-01
-5.761718750000000000e-02,1.464843750000000000e-02,-9.287109375000000000e-01
-6.005859375000000000e-02,1.123046875000000000e-02,-9.272460937500000000e-01
-6.298828125000000000e-02,1.318359375000000000e-02,-9.340820312500000000e-01
-5.615234375000000000e-02,1.269531250000000000e-02,-9.262695312500000000e-01
-5.664062500000000000e-02,1.269531250000000000e-02,-9.301757812500000000e-01
-5.957031250000000000e-02,1.367187500000000000e-02,-9.296875000000000000e-01
-5.712890625000000000e-02,1.806640625000000000e-02,-9.321289062500000000e-01
-5.712890625000000000e-02,1.757812500000000000e-02,-9.291992187500000000e-01
-6.103515625000000000e-02,1.708984375000000000e-02,-9.306640625000000000e-01
-5.712890625000000000e-02,1.074218750000000000e-02,-9.287109375000000000e-01
-5.957031250000000000e-02,1.318359375000000000e-02,-9.301757812500000000e-01
-6.298828125000000000e-02,1.367187500000000000e-02,-9.301757812500000000e-01
-5.908203125000000000e-02,1.074218750000000000e-02,-9.252929687500000000e-01
-5.957031250000000000e-02,1.513671875000000000e-02,-9.282226562500000000e-01
-6.054687500000000000e-02,1.708984375000000000e-02,-9.252929687500000000e-01
-5.761718750000000000e-02,1.757812500000000000e-02,-9.296875000000000000e-01
-6.152343750000000000e-02,1.660156250000000000e-02,-9.277343750000000000e-01
-5.957031250000000000e-02,1.464843750000000000e-02,-9.326171875000000000e-01
-5.566406250000000000e-02,9.765625000000000000e-03,-9.291992187500000000e-01
-5.566406250000000000e-02,1.416015625000000000e-02,-9.326171875000000000e-01
-5.664062500000000000e-02,1.123046875000000000e-02,-9.291992187500000000e-01
-5.859375000000000000e-02,1.318359375000000000e-02,-9.326171875000000000e-01
-6.250000000000000000e-02,1.269531250000000000e-02,-9.311523437500000000e-01
-5.761718750000000000e-02,1.171875000000000000e-02,-9.296875000000000000e-01
-5.810546875000000000e-02,1.171875000000000000e-02,-9.267578125000000000e-01
-6.103515625000000000e-02,1.074218750000000000e-02,-9.282226562500000000e-01
-6.347656250000000000e-02,1.269531250000000000e-02,-9.316406250000000000e-01
-5.712890625000000000e-02,9.765625000000000000e-03,-9.287109375000000000e-01
-5.859375000000000000e-02,1.123046875000000000e-02,-9.311523437500000000e-01
-5.761718750000000000e-02,9.277343750000000000e-03,-9.277343750000000000e-01
-6.005859375000000000e-02,9.765625000000000000e-03,-9.331054687500000000e-01
-5.761718750000000000e-02,1.025390625000000000e-02,-9.262695312500000000e-01
-5.908203125000000000e-02,1.220703125000000000e-02,-9.291992187500000000e-01
-5.908203125000000000e-02,1.074218750000000000e-02,-9.282226562500000000e-01
-5.712890625000000000e-02,1.074218750000000000e-02,-9.296875000000000000e-01
-6.005859375000000000e-02,1.123046875000000000e-02,-9.306640625000000000e-01
-5.859375000000000000e-02,1.123046875000000000e-02,-9.287109375000000000e-01
-5.468750000000000000e-02,1.074218750000000000e-02,-9.316406250000000000e-01
-5.761718750000000000e-02,1.220703125000000000e-02,-9.277343750000000000e-01
-5.712890625000000000e-02,7.812500000000000000e-03,-9.306640625000000000e-01
-5.810546875000000000e-02,9.765625000000000000e-03,-9.321289062500000000e-01
-5.419921875000000000e-02,9.765625000000000000e-03,-9.321289062500000000e-01
-5.419921875000000000e-02,6.835937500000000000e-03,-9.287109375000000000e-01
-5.468750000000000000e-02,9.277343750000000000e-03,-9.282226562500000000e-01
-5.908203125000000000e-02,1.025390625000000000e-02,-9.287109375000000000e-01
-6.054687500000000000e-02,1.269531250000000000e-02,-9.296875000000000000e-01
-5.859375000000000000e-02,1.464843750000000000e-02,-9.296875000000000000e-01
-5.859375000000000000e-02,1.074218750000000000e-02,-9.272460937500000000e-01
-5.908203125000000000e-02,1.074218750000000000e-02,-9.316406250000000000e-01
-5.566406250000000000e-02,5.371093750000000000e-03,-9.287109375000000000e-01
-5.615234375000000000e-02,7.324218750000000000e-03,-9.291992187500000000e-01
-5.566406250000000000e-02,6.835937500000000000e-03,-9.311523437500000000e-01
-5.566406250000000000e-02,6.347656250000000000e-03,-9.331054687500000000e-01
-5.517578125000000000e-02,9.277343750000000000e-03,-9.311523437500000000e-01
-5.517578125000000000e-02,6.347656250000000000e-03,-9.282226562500000000e-01
-6.005859375000000000e-02,6.835937500000000000e-03,-9.326171875000000000e-01
-6.054687500000000000e-02,6.835937500000000000e-03,-9.311523437500000000e-01
-5.712890625000000000e-02,9.277343750000000000e-03,-9.291992187500000000e-01
-6.054687500000000000e-02,9.765625000000000000e-03,-9.301757812500000000e-01
-5.664062500000000000e-02,9.765625000000000000e-03,-9.287109375000000000e-01
-5.859375000000000000e-02,6.835937500000000000e-03,-9.272460937500000000e-01
-5.859375000000000000e-02,8.789062500000000000e-03,-9.282226562500000000e-01
-5.517578125000000000e-02,9.277343750000000000e-03,-9.321289062500000000e-01
-5.712890625000000000e-02,9.765625000000000000e-03,-9.311523437500000000e-01
-5.224609375000000000e-02,5.859375000000000000e-03,-9.321289062500000000e-01
-5.712890625000000000e-02,6.347656250000000000e-03,-9.306640625000000000e-01
-5.566406250000000000e-02,6.347656250000000000e-03,-9.316406250000000000e-01
-5.468750000000000000e-02,4.882812500000000000e-03,-9.316406250000000000e-01
-5.712890625000000000e-02,1.074218750000000000e-02,-9.331054687500000000e-01
-5.712890625000000000e-02,1.220703125000000000e-02,-9.306640625000000000e-01
-5.615234375000000000e-02,1.367187500000000000e-02,-9.311523437500000000e-01
-5.712890625000000000e-02,1.123046875000000000e-02,-9.277343750000000000e-01
-5.712890625000000000e-02,6.835937500000000000e-03,-9.301757812500000000e-01
-5.761718750000000000e-02,6.347656250000000000e-03,-9.291992187500000000e-01
-5.517578125000000000e-02,6.347656250000000000e-03,-9.291992187500000000e-01
-5.322265625000000000e-02,5.371093750000000000e-03,-9.291992187500000000e-01
-5.322265625000000000e-02,6.835937500000000000e-03,-9.296875000000000000e-01
-5.273437500000000000e-02,7.324218750000000000e-03,-9.306640625000000000e-01
-5.517578125000000000e-02,9.765625000000000000e-03,-9.311523437500000000e-01
-5.566406250000000000e-02,9.765625000000000000e-03,-9.291992187500000000e-01
-5.419921875000000000e-02,9.277343750000000000e-03,-9.301757812500000000e-01
-5.224609375000000000e-02,7.812500000000000000e-03,-9.316406250000000000e-01
-5.664062500000000000e-02,6.835937500000000000e-03,-9.340820312500000000e-01
-5.468750000000000000e-02,5.371093750000000000e-03,-9.301757812500000000e-01
-5.322265625000000000e-02,6.835937500000000000e-03,-9.287109375000000000e-01
-4.980468750000000000e-02,6.835937500000000000e-03,-9.306640625000000000e-01
-5.126953125000000000e-02,1.025390625000000000e-02,-9.306640625000000000e-01
-5.322265625000000000e-02,9.765625000000000000e-03,-9.326171875000000000e-01
-5.322265625000000000e-02,8.300781250000000000e-03,-9.306640625000000000e-01
-5.126953125000000000e-02,5.859375000000000000e-03,-9.321289062500000000e-01
-5.273437500000000000e-02,5.859375000000000000e-03,-9.291992187500000000e-01
-5.322265625000000000e-02,5.859375000000000000e-03,-9.277343750000000000e-01
-5.468750000000000000e-02,5.371093750000000000e-03,-9.277343750000000000e-01
-5.712890625000000000e-02,7.324218750000000000e-03,-9.326171875000000000e-01
-5.517578125000000000e-02,8.300781250000000000e-03,-9.316406250000000000e-01
-4.833984375000000000e-02,1.025390625000000000e-02,-9.267578125000000000e-01
-5.322265625000000000e-02,7.812500000000000000e-03,-9.267578125000000000e-01
-5.468750000000000000e-02,7.324218750000000000e-03,-9.326171875000000000e-01
-5.322265625000000000e-02,7.324218750000000000e-03,-9.311523437500000000e-01
-4.687500000000000000e-02,4.882812500000000000e-03,-9.306640625000000000e-01
-4.687500000000000000e-02,5.859375000000000000e-03,-9.301757812500000000e-01
-4.833984375000000000e-02,6.835937500000000000e-03,-9.335937500000000000e-01
-5.175781250000000000e-02,8.789062500000000000e-03,-9.316406250000000000e-01
-5.224609375000000000e-02,8.789062500000000000e-03,-9.301757812500000000e-01
-5.322265625000000000e-02,1.025390625000000000e-02,-9.296875000000000000e-01
-4.833984375000000000e-02,1.025390625000000000e-02,-9.296875000000000000e-01
-5.078125000000000000e-02,5.859375000000000000e-03,-9.267578125000000000e-01
-5.566406250000000000e-02,6.347656250000000000e-03,-9.287109375000000000e-01
-5.322265625000000000e-02,6.835937500000000000e-03,-9.306640625000000000e-01
-5.224609375000000000e-02,6.835937500000000000e-03,-9.301757812500000000e-01
-4.980468750000000000e-02,8.789062500000000000e-03,-9.301757812500000000e-01
-5.078125000000000000e-02,8.789062500000000000e-03,-9.311523437500000000e-01
-5.175781250000000000e-02,8.300781250000000000e-03,-9.301757812500000000e-01
-5.273437500000000000e-02,5.371093750000000000e-03,-9.301757812500000000e-01
-5.029296875000000000e-02,5.859375000000000000e-03,-9.326171875000000000e-01
-4.736328125000000000e-02,5.859375000000000000e-03,-9.301757812500000000e-01
-4.931640625000000000e-02,7.812500000000000000e-03,-9.340820312500000000e-01
-5.126953125000000000e-02,6.835937500000000000e-03,-9.321289062500000000e-01
-4.882812500000000000e-02,9.765625000000000000e-03,-9.311523437500000000e-01
-4.736328125000000000e-02,1.074218750000000000e-02,-9.272460937500000000e-01
-5.078125000000000000e-02,8.300781250000000000e-03,-9.282226562500000000e-01
-5.371093750000000000e-02,5.371093750000000000e-03,-9.311523437500000000e-01
-5.273437500000000000e-02,4.394531250000000000e-03,-9.301757812500000000e-01
-4.931640625000000000e-02,3.417968750000000000e-03,-9.311523437500000000e-01
-4.687500000000000000e-02,5.371093750000000000e-03,-9.301757812500000000e-01
-4.736328125000000000e-02,5.859375000000000000e-03,-9.326171875000000000e-01
-4.833984375000000000e-02,9.277343750000000000e-03,-9.316406250000000000e-01
-5.029296875000000000e-02,9.277343750000000000e-03,-9.326171875000000000e-01
-5.078125000000000000e-02,7.324218750000000000e-03,-9.316406250000000000e-01
-5.078125000000000000e-02,6.835937500000000000e-03,-9.306640625000000000e-01
-4.833984375000000000e-02,5.859375000000000000e-03,-9.291992187500000000e-01
-5.175781250000000000e-02,2.929687500000000000e-03,-9.291992187500000000e-01
-5.517578125000000000e-02,4.882812500000000000e-04,-9.306640625000000000e-01
-4.980468750000000000e-02,2.441406250000000000e-03,-9.311523437500000000e-01
-4.687500000000000000e-02,6.835937500000000000e-03,-9.306640625000000000e-01
-4.785156250000000000e-02,6.835937500000000000e-03,-9.296875000000000000e-01
-5.175781250000000000e-02,6.347656250000000000e-03,-9.326171875000000000e-01
-4.882812500000000000e-02,8.300781250000000000e-03,-9.291992187500000000e-01
-4.931640625000000000e-02,4.394531250000000000e-03,-9.306640625000000000e-01
-4.687500000000000000e-02,1.464843750000000000e-03,-9.326171875000000000e-01
-4.980468750000000000e-02,0.000000000000000000e+00,-9.306640625000000000e-01
-5.175781250000000000e-02,3.417968750000000000e-03,-9.331054687500000000e-01
-5.029296875000000000e-02,2.441406250000000000e-03,-9.321289062500000000e-01
-4.785156250000000000e-02,4.394531250000000000e-03,-9.291992187500000000e-01
-4.638671875000000000e-02,3.417968750000000000e-03,-9.311523437500000000e-01
-4.931640625000000000e-02,5.859375000000000000e-03,-9.331054687500000000e-01
-4.785156250000000000e-02,3.417968750000000000e-03,-9.301757812500000000e-01
-4.980468750000000000e-02,1.464843750000000000e-03,-9.331054687500000000e-01
-4.785156250000000000e-02,-4.882812500000000000e-04,-9.360351562500000000e-01
-4.541015625000000000e-02,-9.765625000000000000e-04,-9.331054687500000000e-01
-4.492187500000000000e-02,-9.765625000000000000e-04,-9.282226562500000000e-01
-5.126953125000000000e-02,2.929687500000000000e-03,-9.326171875000000000e-01
-5.029296875000000000e-02,3.906250000000000000e-03,-9.331054687500000000e-01
-4.785156250000000000e-02,5.371093750000000000e-03,-9.311523437500000000e-01
-4.833984375000000000e-02,3.906250000000000000e-03,-9.287109375000000000e-01
-5.224609375000000000e-02,1.953125000000000000e-03,-9.301757812500000000e-01
-5.224609375000000000e-02,-4.882812500000000000e-04,-9.301757812500000000e-01
-5.126953125000000000e-02,-3.417968750000000000e-03,-9.291992187500000000e-01
-4.394531250000000000e-02,0.000000000000000000e+00,-9.282226562500000000e-01
-4.541015625000000000e-02,9.765625000000000000e-04,-9.326171875000000000e-01
-4.833984375000000000e-02,1.953125000000000000e-03,-9.335937500000000000e-01
-4.980468750000000000e-02,2.441406250000000000e-03,-9.316406250000000000e-01
-4.785156250000000000e-02,9.765625000000000000e-04,-9.350585937500000000e-01
-4.492187500000000000e-02,-2.441406250000000000e-03,-9.316406250000000000e-01
-4.443359375000000000e-02,-1.953125000000000000e-03,-9.316406250000000000e-01
-4.833984375000000000e-02,-3.417968750000000000e-03,-9.326171875000000000e-01
-4.980468750000000000e-02,-1.464843750000000000e-03,-9.331054687500000000e-01
-4.785156250000000000e-02,-1.464843750000000000e-03,-9.301757812500000000e-01
-4.785156250000000000e-02,1.953125000000000000e-03,-9.287109375000000000e-01
-4.833984375000000000e-02,9.765625000000000000e-04,-9.272460937500000000e-01
-4.882812500000000000e-02,-9.765625000000000000e-04,-9.321289062500000000e-01
-4.833984375000000000e-02,-1.464843750000000000e-03,-9.326171875000000000e-01
-4.785156250000000000e-02,-5.371093750000000000e-03,-9.316406250000000000e-01
-4.394531250000000000e-02,-6.347656250000000000e-03,-9.306640625000000000e-01
-4.394531250000000000e-02,-5.859375000000000000e-03,-9.316406250000000000e-01
-4.687500000000000000e-02,-4.882812500000000000e-03,-9.316406250000000000e-01
-4.443359375000000000e-02,-2.441406250000000000e-03,-9.287109375000000000e-01
-4.687500000000000000e-02,-1.464843750000000000e-03,-9.311523437500000000e-01
-5.029296875000000000e-02,-9.765625000000000000e-04,-9.296875000000000000e-01
-5.029296875000000000e-02,-2.929687500000000000e-03,-9.316406250000000000e-01
-5.029296875000000000e-02,-7.324218750000000000e-03,-9.282226562500000000e-01
-4.736328125000000000e-02,-5.859375000000000000e-03,-9.277343750000000000e-01
-4.931640625000000000e-02,-5.371093750000000000e-03,-9.291992187500000000e-01
-4.638671875000000000e-02,-2.441406250000000000e-03,-9.291992187500000000e-01
-4.833984375000000000e-02,-4.394531250000000000e-03,-9.311523437500000000e-01
-5.175781250000000000e-02,-2.441406250000000000e-03,-9.316406250000000000e-01
-4.882812500000000000e-02,-3.417968750000000000e-03,-9.311523437500000000e-01
-4.101562500000000000e-02,-4.882812500000000000e-03,-9.291992187500000000e-01
-4.638671875000000000e-02,-3.906250000000000000e-03,-9.316406250000000000e-01
-5.224609375000000000e-02,-5.371093750000000000e-03,-9.316406250000000000e-01
-5.224609375000000000e-02,-3.906250000000000000e-03,-9.311523437500000000e-01
-4.833984375000000000e-02,-4.394531250000000000e-03,-9.296875000000000000e-01
-4.589843750000000000e-02,-3.906250000000000000e-03,-9.277343750000000000e-01
-4.541015625000000000e-02,-4.882812500000000000e-03,-9.321289062500000000e-01
-4.931640625000000000e-02,-3.417968750000000000e-03,-9.306640625000000000e-01
-4.833984375000000000e-02,-5.859375000000000000e-03,-9.301757812500000000e-01
-4.541015625000000000e-02,-5.371093750000000000e-03,-9.321289062500000000e-01
-4.541015625000000000e-02,-6.347656250000000000e-03,-9.301757812500000000e-01
-4.492187500000000000e-02,-6.347656250000000000e-03,-9.311523437500000000e-01
-4.638671875000000000e-02,-3.906250000000000000e-03,-9.277343750000000000e-01
-5.078125000000000000e-02,-4.394531250000000000e-03,-9.291992187500000000e-01
-5.126953125000000000e-02,-4.882812500000000000e-03,-9.311523437500000000e-01
-4.785156250000000000e-02,-2.929687500000000000e-03,-9.277343750000000000e-01
-4.687500000000000000e-02,-3.417968750000000000e-03,-9.272460937500000000e-01
-5.029296875000000000e-02,-6.347656250000000000e-03,-9.287109375000000000e-01
-4.980468750000000000e-02,-7.812500000000000000e-03,-9.301757812500000000e-01
-4.541015625000000000e-02,-6.347656250000000000e-03,-9.296875000000000000e-01
-4.394531250000000000e-02,-5.371093750000000000e-03,-9.287109375000000000e-01
-4.736328125000000000e-02,-6.835937500000000000e-03,-9.345703125000000000e-01
-4.882812500000000000e-02,-5.859375000000000000e-03,-9.331054687500000000e-01
-4.296875000000000000e-02,-5.859375000000000000e-03,-9.306640625000000000e-01
-4.248046875000000000e-02,-5.371093750000000000e-03,-9.296875000000000000e-01
-4.443359375000000000e-02,-4.394531250000000000e-03,-9.321289062500000000e-01
-5.126953125000000000e-02,-3.417968750000000000e-03,-9.296875000000000000e-01
-5.126953125000000000e-02,-1.953125000000000000e-03,-9.267578125000000000e-01
-4.931640625000000000e-02,-3.906250000000000000e-03,-9.267578125000000000e-01
-4.541015625000000000e-02,-6.347656250000000000e-03,-9.267578125000000000e-01
-4.492187500000000000e-02,-6.347656250000000000e-03,-9.267578125000000000e-01
-4.931640625000000000e-02,-5.371093750000000000e-03,-9.326171875000000000e-01
-4.882812500000000000e-02,-3.417968750000000000e-03,-9.321289062500000000e-01
-3.906250000000000000e-02,-1.464843750000000000e-03,-9.282226562500000000e-01
-3.759765625000000000e-02,-3.906250000000000000e-03,-9.272460937500000000e-01
-4.492187500000000000e-02,-6.835937500000000000e-03,-9.316406250000000000e-01
-4.833984375000000000e-02,-6.347656250000000000e-03,-9.311523437500000000e-01
-4.638671875000000000e-02,-8.789062500000000000e-03,-9.287109375000000000e-01
-4.345703125000000000e-02,-5.371093750000000000e-03,-9.296875000000000000e-01
-4.443359375000000000e-02,-4.394531250000000000e-03,-9.316406250000000000e-01
-4.394531250000000000e-02,-2.441406250000000000e-03,-9.272460937500000000e-01
-4.541015625000000000e-02,-3.417968750000000000e-03,-9.243164062500000000e-01
-5.322265625000000000e-02,-5.859375000000000000e-03,-9.350585937500000000e-01
-5.029296875000000000e-02,-6.835937500000000000e-03,-9.350585937500000000e-01
-3.759765625000000000e-02,-4.882812500000000000e-03,-9.248046875000000000e-01
-4.052734375000000000e-02,-7.812500000000000000e-03,-9.248046875000000000e-01
-5.273437500000000000e-02,-9.277343750000000000e-03,-9.360351562500000000e-01
-4.882812500000000000e-02,-8.300781250000000000e-03,-9.350585937500000000e-01
-4.150390625000000000e-02,-6.347656250000000000e-03,-9.277343750000000000e-01
-4.541015625000000000e-02,-5.859375000000000000e-03,-9.282226562500000000e-01
-4.931640625000000000e-02,-4.394531250000000000e-03,-9.370117187500000000e-01
-5.078125000000000000e-02,-4.394531250000000000e-03,-9.311523437500000000e-01
-4.101562500000000000e-02,-1.953125000000000000e-03,-9.233398437500000000e-01
-4.150390625000000000e-02,-5.371093750000000000e-03,-9.233398437500000000e-01
-4.833984375000000000e-02,-1.220703125000000000e-02,-9.350585937500000000e-01
-5.126953125000000000e-02,-8.300781250000000000e-03,-9.311523437500000000e-01
-4.736328125000000000e-02,-7.812500000000000000e-03,-9.282226562500000000e-01
-4.541015625000000000e-02,-6.835937500000000000e-03,-9.311523437500000000e-01
-4.052734375000000000e-02,-6.347656250000000000e-03,-9.296875000000000000e-01
-3.906250000000000000e-02,-1.464843750000000000e-03,-9.291992187500000000e-01
-4.785156250000000000e-02,-1.464843750000000000e-03,-9.296875000000000000e-01
-5.566406250000000000e-02,0.000000000000000000e+00,-9.331054687500000000e-01
-4.394531250000000000e-02,-3.906250000000000000e-03,-9.243164062500000000e-01
-3.466796875000000000e-02,-9.765625000000000000e-03,-9.252929687500000000e-01
-5.078125000000000000e-02,-1.025390625000000000e-02,-9.321289062500000000e-01
-5.371093750000000000e-02,-5.859375000000000000e-03,-9.326171875000000000e-01
-4.003906250000000000e-02,-6.835937500000000000e-03,-9.248046875000000000e-01
-4.199218750000000000e-02,-6.835937500000000000e-03,-9.326171875000000000e-01
-4.296875000000000000e-02,-4.882812500000000000e-04,-9.301757812500000000e-01
-4.003906250000000000e-02,-3.906250000000000000e-03,-9.243164062500000000e-01
-5.126953125000000000e-02,-5.859375000000000000e-03,-9.287109375000000000e-01
-5.859375000000000000e-02,-2.929687500000000000e-03,-9.340820312500000000e-01
-3.906250000000000000e-02,-4.882812500000000000e-03,-9.277343750000000000e-01
-2.832031250000000000e-02,-5.859375000000000000e-03,-9.179687500000000000e-01
-5.175781250000000000e-02,-3.417968750000000000e-03,-9.350585937500000000e-01
-5.664062500000000000e-02,0.000000000000000000e+00,-9.340820312500000000e-01
-4.443359375000000000e-02,-3.417968750000000000e-03,-9.291992187500000000e-01
-3.955078125000000000e-02,-2.929687500000000000e-03,-9.233398437500000000e-01
-4.345703125000000000e-02,-4.394531250000000000e-03,-9.301757812500000000e-01
-4.492187500000000000e-02,-1.318359375000000000e-02,-9.306640625000000000e-01
-5.175781250000000000e-02,-1.269531250000000000e-02,-9.287109375000000000e-01
-4.980468750000000000e-02,-6.835937500000000000e-03,-9.316406250000000000e-01
-4.101562500000000000e-02,-3.906250000000000000e-03,-9.321289062500000000e-01
-3.759765625000000000e-02,2.929687500000000000e-03,-9.233398437500000000e-01
-4.248046875000000000e-02,4.394531250000000000e-03,-9.213867187500000000e-01
-4.882812500000000000e-02,-9.765625000000000000e-04,-9.291992187500000000e-01
-5.224609375000000000e-02,-7.324218750000000000e-03,-9.355468750000000000e-01
-4.101562500000000000e-02,-7.324218750000000000e-03,-9.243164062500000000e-01
-3.564453125000000000e-02,-1.074218750000000000e-02,-9.233398437500000000e-01
-4.785156250000000000e-02,-1.074218750000000000e-02,-9.355468750000000000e-01
-5.126953125000000000e-02,-5.371093750000000000e-03,-9.360351562500000000e-01
-3.662109375000000000e-02,-1.464843750000000000e-03,-9.243164062500000000e-01
-3.759765625000000000e-02,0.000000000000000000e+00,-9.233398437500000000e-01
-5.126953125000000000e-02,2.929687500000000000e-03,-9.335937500000000000e-01
-4.882812500000000000e-02,-4.882812500000000000e-04,-9.296875000000000000e-01
